"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData"
"8075c773-52ce-4d6d-9016-e0ae33fa3d32","2015-05-06T15:23:37.300Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","063e4660-f8b9-4f3b-ace4-62f960dfc976",,,,,,,"start",,,
"c173118e-0566-40b7-b939-de9be6536356","2015-05-06T15:34:31.149Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2905dbab-fa5d-4156-878b-2f88f2e67da4",,,,,,,"start",,,
"f05c6e71-f67d-42a5-b5a1-0e16c17a2bed","2015-05-15T09:46:22.448Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","aa0c5c16-d0ab-4f65-a9f9-72a9c250d65a",,,,,,,"start",,,
"bebb7315-f630-40f3-8d2c-0bab7b15e824","2015-05-20T10:32:19.524Z","2015-05-20T10:32:21.106Z","99a00e65-6039-41a3-a85b-360c4b30a466","d9f6bc33-d835-49c7-aff5-5b04f2fb5f94",,,,,,,"reached",,"Checkpoint01",
"a0d1da8a-039d-445a-a9b6-af25f789b0bb","2015-05-20T10:32:34.568Z","2015-05-20T10:32:33.255Z","99a00e65-6039-41a3-a85b-360c4b30a466","d9f6bc33-d835-49c7-aff5-5b04f2fb5f94",,,,,,,"death",,"Checkpoint01",
"ceaba6dd-fcd1-429b-9b83-25b59fceee79","2015-05-20T11:25:58.969Z","2015-05-20T11:26:00.838Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"reached",,"Checkpoint01",
"db882da9-f614-40b7-b059-66179abf33a0","2015-05-20T11:26:03.912Z","2015-05-20T11:26:05.401Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"death",,"Checkpoint01",
"c3850f6d-e96d-4fd1-b328-2d05d8221fb0","2015-05-20T11:26:18.932Z","2015-05-20T11:26:19.776Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"reached",,"Checkpoint02",
"90953bd2-d72d-4c9f-b3b1-25466da2b2de","2015-05-20T11:26:23.916Z","2015-05-20T11:26:24.994Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"reached",,"Checkpoint03",
"8c88a974-bd08-418a-b938-7b7bbd9c5ae0","2015-05-20T11:26:33.934Z","2015-05-20T11:26:32.189Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"reached",,"Checkpoint04",
"e37cfe7b-44e8-4ee1-9006-b2f26a29f37b","2015-05-20T11:26:48.934Z","2015-05-20T11:26:48.925Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"reached",,"Checkpoint05",
"3f5f59f5-e6ce-4bcb-a949-df34d2640165","2015-05-20T11:26:58.937Z","2015-05-20T11:26:56.453Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"reached",,"Checkpoint06",
"98a70480-9cd0-41ea-a0d5-1c33a58b259a","2015-05-20T11:27:38.952Z","2015-05-20T11:27:38.754Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"reached",,"Checkpoint07",
"f7cbb4a0-6a70-492f-b4a4-8649c36f4405","2015-05-20T11:27:53.972Z","2015-05-20T11:27:53.949Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"reached",,"Checkpoint08",
"38cfe01e-7bda-4d03-9842-827648f1d589","2015-05-20T11:27:58.956Z","2015-05-20T11:28:00.858Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"completed",,,
"8d5024b6-bdcd-4b8a-8b26-71d73956cf5f","2015-05-20T11:28:08.975Z","2015-05-20T11:28:07.462Z","99a00e65-6039-41a3-a85b-360c4b30a466","6acd8938-20fd-4e7b-b1e1-0cf090e2450f",,,,,,,"switched:",,,"""World1.0"""
"edbeea1f-6c47-4343-b9d8-ab3d54309d17","2015-05-20T11:28:23.975Z","2015-05-20T11:28:25.127Z","99a00e65-6039-41a3-a85b-360c4b30a466","e06dd229-13e6-46c6-bb91-b45ad6bad5af",,,,,,,"switched:",,,"""Sandbox-0.2"""
